,key,image_url,numLikes,numFollowers,numFollowing,keys,detection,blur,brightness,col1Num1,col1Num2,col1Num3,col1P,col2Num1,col2Num2,col2Num3,col2P,col3Num1,col3Num2,col3Num3,col3P,90s,Bohemian,Business,Casual,Denim,Eclectic,Elegant,Outdoor,Rocker,Romantic,Sexy,Vintage,smile,capLen,capMen,hour,numHash,weekday,label,vec1,vec2,vec3,vec4,vec5,vec6
3062,1727975812222683277,https://scontent-iad3-1.cdninstagram.com/vp/0099a25cbf9f675c5fff32e17d46e3be/5D418066/t51.2885-15/e35/28433084_388005131663295_5732329748588134400_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com,286,1148,1024,1727975812222683277,0.11764705882352941,0,0.4331079369941814,0.26370609320910693,0.4129379224630056,0.5141183227183612,0.22582243880368633,0.08984281964006204,0.10145751750370169,0.076724571736858,0.3744528565415389,0.46959818732719677,0.7416503283694758,0.8206963740373028,0.4542722705808498,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1,0.024266936299292215,0.058823529411764705,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0
3063,1892320067397141755,https://scontent-iad3-1.cdninstagram.com/vp/d828e793d2943d98841a8c0dc0afc714/5D3D3953/t51.2885-15/e35/43182904_545679029200408_4367064221588653220_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com,378,1304,1200,1892320067397141755,0.23529411764705882,0,0.20679130710114274,0.16306008670972022,0.12933667671689492,0.10106555942072454,0.8208852606202545,0.7779222900855998,0.772386823454064,0.8562081340304689,0.1344268468154704,0.36118867000718163,0.3841232485155679,0.4951842440709496,0.05653229620468766,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.010616784630940344,0.0,-0.19660800144979354,0.0,0.4080917308633806,1,0.0,1.0,0.0,0.0,0.0,0.0
3064,1869954267375200942,https://scontent-iad3-1.cdninstagram.com/vp/a484995cf94ce1f3732822608ea4c8a5/5D350A5C/t51.2885-15/e35/42080481_336272780443884_6058610270807261184_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com,553,4617,1939,1869954267375200942,0.058823529411764705,0,0.47044856163243554,0.7973868182567443,0.8011286630572159,0.8693891793392888,0.40045844647563283,0.13214578776666835,0.10405713245400512,0.1382721761229022,0.44511022400625394,0.4725358323627298,0.4703825395810235,0.516079752706881,0.19415621706737315,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.019716885743174924,0.0,-0.0023172673534486584,0.0,-0.1254013823486968,1,0.0,0.0,0.0,0.0,0.0,1.0
3065,1933908822506833571,https://scontent-iad3-1.cdninstagram.com/vp/a5a3300e4d266c6ec1a5501fe2827152/5D2B3ADF/t51.2885-15/e35/46369091_368983676994203_5637949024825673838_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com,424,2385,1241,1933908822506833571,0.058823529411764705,0,0.4541104840448523,0.14866351430163832,0.15056323019340404,0.12360126422751933,0.3676408746553923,0.6948790496671463,0.7754614065637387,0.7760827902993455,0.19275444998299524,0.9186943065356679,0.6478788304348586,0.36634591213869994,0.4859958399858148,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.011627906976744186,0.0,0.03694513171628427,0.0,-0.3396521656396873,0,0.0,0.0,0.0,1.0,0.0,0.0
3066,2001230415993914007,https://scontent-iad3-1.cdninstagram.com/vp/919b4d8ee0c8410d54f02f2e01a6d84d/5D2A2CEA/t51.2885-15/e35/53034710_391256318323922_7994088929834049888_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com,234,1077,1035,2001230415993914007,0.4117647058823529,0,0.6454405251624479,0.8279869754077462,0.7974388901544202,0.7656265029770243,0.39634489220234775,0.23530307153919414,0.27878878948648594,0.3295267514962624,0.18876108217949206,0.503530084458756,0.6260512311167293,0.6798932529208946,0.4591022011913268,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.010616784630940344,0.0,0.22029658867345467,0.0,-0.1254013823486968,0,0.0,1.0,0.0,0.0,0.0,0.0
3067,1966225326493339485,https://scontent-iad3-1.cdninstagram.com/vp/e530ad9cd00ebb283cdc31cc31964066/5D354A25/t51.2885-15/e35/50920492_177508269897570_5814386890432042155_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com,407,1096,995,1966225326493339485,0.058823529411764705,0,0.7530078339397204,0.8586508492017871,0.8391548657913831,0.8547119459576846,0.596946596948662,0.2913621776408702,0.2108605841768985,0.248087952393698,0.0960453325890094,0.6934088678764344,0.660779630108086,0.6832497983029648,0.3370121284533114,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.006572295247724975,0.0,-0.19660800144979354,0.029411764705882353,-0.1254013823486968,1,0.0,1.0,0.0,0.0,0.0,0.0
3068,2017076174869742882,https://scontent-iad3-1.cdninstagram.com/vp/54466b1dc7258a54e03f3683afea0c17/5D4F350F/t51.2885-15/e35/55899962_325731364813299_249003101332041850_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com,367,1214,1055,2017076174869742882,0.058823529411764705,1,0.4072939351668747,0.7431830924925297,0.8113536804089848,0.8779314759363864,0.19915669725917134,0.4443834445971568,0.5172228724178328,0.6307863597107571,0.22901207894660128,0.16327591613969022,0.20879935570738678,0.2212837396252674,0.6308278326833979,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.016177957532861477,0.0,0.21903593396744592,0.0,-0.1254013823486968,1,0.0,1.0,0.0,0.0,0.0,0.0
3069,1952432676245927150,https://scontent-iad3-1.cdninstagram.com/vp/60cfe90510b5e877e8c715eebcd65075/5D3DA412/t51.2885-15/e35/47109857_352241332027086_4617157999564847351_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com,136,790,534,1952432676245927150,0.058823529411764705,0,0.442126912443814,0.18091723922391534,0.21012994141182847,0.2018282629949982,0.44207681699032025,0.4649265958098508,0.5231567770330022,0.5627388054912487,0.3686868192429978,0.7836668701194214,0.8193249180631531,0.8444401095066576,0.22694265120879803,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,-0.2516932748057057,0.0,0.3776512948687794,0,1.0,0.0,0.0,0.0,0.0,0.0
3070,1963895275076787952,https://scontent-iad3-1.cdninstagram.com/vp/cad6565e35883645f6b90f276c6aa5ea/5D3EC870/t51.2885-15/e35/50032614_117087516018280_6536322409646838865_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com,561,3830,1094,1963895275076787952,0.11764705882352941,0,0.6848148522033551,0.6537798787055898,0.731655823674847,0.7472708237369706,0.4307923867438184,0.22144513675352337,0.3797596590582636,0.3560616533404635,0.306695963412603,0.8977104101883366,0.9091516505398998,0.8850110648627779,0.3021078796258444,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0.1870576339737108,0.058823529411764705,-0.1404744614421171,0.9411764705882353,0.06333451151363018,1,0.0,0.0,0.0,0.0,1.0,0.0
3071,1874864000284470734,https://scontent-iad3-1.cdninstagram.com/vp/9586fbef082291b9b63c5d67251d8cd6/5D47601E/t51.2885-15/e35/41367674_2385558914793073_5651722600378315516_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com,204,12226,3938,1874864000284470734,0.29411764705882354,0,0.7330778883085313,0.2275150954478552,0.29769874860310985,0.3992720176247683,0.17375991410096148,0.8530779085315006,0.8899530805522669,0.9182833539607567,0.5527881647622093,0.5709462414473302,0.6365548473850946,0.7199216607799732,0.3291816962751775,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.016177957532861477,0.0,-0.07537291204825876,0.029411764705882353,-0.1254013823486968,0,0.0,0.0,0.0,0.0,0.0,1.0
